DepthOrig;DepthCorr;DepthAdj;Al;Si;Ca;Ti;K;Zr;
200.599;200.779;62.451;1.068769057;1.791875391;-0.892126084;1.717133031;;;
200.6;200.78;62.452;1.677329275;1.703148024;-0.544707488;1.429505696;;;
200.601;200.781;62.453;0.733937085;1.394794319;-0.619850386;0.992897736;;;
;200.7815;62.454;0.509597591;1.519138936;-0.65857677;0.834013774;;;
200.602;200.782;62.455;0.285258108;1.643483522;-0.697303148;0.675129812;;;
200.603;200.783;62.456;1.459956848;1.593008225;-0.310328063;1.03681688;;;
200.604;200.784;62.457;1.080948521;2.025568616;-0.83986532;1.333055812;;;
200.605;200.785;62.458;1.383731995;1.821141483;-0.186894485;1.021316006;;;
200.606;200.786;62.459;1.655344316;1.609644604;-0.532652866;1.271052314;;;
200.608;200.788;62.46;1.390234591;1.398742939;-0.332452266;1.260718398;;;
200.609;200.789;62.461;1.714228913;1.25133821;-0.330395039;1.098820377;;;
200.61;200.79;62.462;0.920860853;1.304542707;-0.138170706;1.327027694;;;
200.611;200.791;62.463;1.431469293;1.054401802;-0.203171839;1.024760644;;;
200.612;200.792;62.464;0.315242297;0.472375332;-0.099769149;0.651878501;;;
200.613;200.793;62.465;-0.328359678;-0.559922181;0.468963682;-0.045660845;;;
;200.7935;62.466;-0.310425936;-0.460031331;0.190606531;0.16015632;;;
200.614;200.794;62.467;-0.292492194;-0.360140449;-0.087750619;0.365973485;;;
200.615;200.795;62.468;0.586183701;0.169697749;0.553454322;0.977396862;;;
200.616;200.796;62.469;0.197473092;0.031249974;0.51812056;0.347889132;;;
200.617;200.797;62.47;0.929324553;0.383880246;1.003842504;0.81636;;;
200.618;200.798;62.471;-0.181690055;0.752058129;-0.236845386;1.135850244;;;
200.62;200.8;62.472;0.331137524;0.594302853;-0.552431113;0.886975095;;;
200.621;200.801;62.473;1.337852589;0.263288271;-0.365512252;0.481368883;;;
200.622;200.802;62.474;-1.199191172;-0.113861063;-0.34963191;0.320332022;;;
200.623;200.803;62.475;0.509236344;0.041673095;-0.387564276;0.322915501;;;
200.624;200.804;62.476;0.482709885;0.504878674;-0.367100288;0.556289775;;;
200.625;200.805;62.477;1.590576413;0.957327222;-0.328157355;1.386447712;;;
;200.8055;62.478;1.200782034;0.721848417;-0.467236678;1.136280824;;;
200.626;200.806;62.479;0.810987664;0.486369613;-0.606316;0.886113935;;;
200.627;200.807;62.48;0.60424646;0.969579505;-0.797926778;1.151351118;;;
200.628;200.808;62.481;-0.575716285;-0.097181133;-1.05637936;-0.053411282;;;
200.629;200.809;62.482;-0.388173216;-0.449666257;-0.32913183;-0.49604736;;;
200.631;200.811;62.483;-0.578709534;-0.97186855;0.202679203;-1.137611326;;;
200.632;200.812;62.484;0.834778898;0.785200235;-0.159536989;1.401948586;;;
200.633;200.813;62.485;0.328402308;0.176607788;0.000529654;0.152405883;;;
200.634;200.814;62.486;-2.10119383;-0.448490387;-0.036211688;-0.202391907;;;
200.635;200.815;62.487;-0.010506694;0.311194075;-0.204976424;0.756078822;;;
200.636;200.816;62.488;0.052248497;0.176898116;0.172253907;0.40644799;;;
;200.8165;62.489;0.677065199;0.443283443;0.143976067;0.728091133;;;
200.637;200.817;62.49;1.301881891;0.70966874;0.115698231;1.049734275;;;
200.638;200.818;62.491;0.398847069;0.060356358;-0.098469848;0.153267043;;;
200.639;200.819;62.492;-0.574168043;-0.205985387;-0.157551947;-0.08613535;;;
200.64;200.82;62.493;-0.460424262;0.183474276;0.081338944;0.147238925;;;
200.641;200.821;62.494;0.486786915;0.03577925;0.06228253;-0.042216206;;;
200.643;200.823;62.495;0.502372492;0.204915763;-0.027008305;0.028398888;;;
200.644;200.824;62.496;0.415051946;0.700421458;0.146195707;0.87147422;;;
200.645;200.825;62.497;-1.233303979;-0.225481588;-0.113303535;-0.55202274;;;
200.646;200.826;62.498;0.005130499;0.361959701;0.151465093;0.240244171;;;
200.647;200.827;62.499;-0.377954857;0.35317698;0.02976392;0.554567456;;;
200.648;200.828;62.5;0.397144008;0.518030995;-0.350498113;0.492563959;;;
;200.8285;62.501;-0.206823103;-0.171863389;-0.552376976;-0.35869239;;;
200.649;200.829;62.502;-0.810790204;-0.861757773;-0.754255835;-1.209948739;;;
200.65;200.83;62.503;0.591241278;-0.467768834;-1.009532346;-0.595941884;;;
200.651;200.831;62.504;0.497985821;0.339981109;-0.785439051;0.183407632;;;
200.652;200.832;62.505;1.147367868;0.343929698;-0.764938971;0.052511359;;;
200.654;200.834;62.506;-0.20326215;-0.453977779;-0.779447832;-0.970546347;;;
200.655;200.835;62.507;-0.25378628;-0.847952191;-0.916487976;-1.166029595;;;
200.656;200.836;62.508;0.657660626;0.709334861;-0.533555156;0.531316145;;;
200.657;200.837;62.509;-0.103039637;0.289970342;-0.923489762;0.086096587;;;
200.658;200.838;62.51;-0.639916493;0.595260969;-1.108026564;0.037871645;;;
200.659;200.839;62.511;0.85624778;1.095005611;-0.460830404;0.920560322;;;
200.66;200.84;62.512;0.591912176;0.399384306;-0.616890864;0.166184438;;;
;200.8405;62.513;0.238785204;0.252719939;-0.539889245;0.082651948;;;
200.661;200.841;62.514;-0.114341767;0.106055603;-0.462887631;-0.000880541;;;
200.662;200.842;62.515;0.491896089;0.499086426;-0.44253192;0.124848773;;;
200.663;200.843;62.516;1.968759013;0.871880687;-0.338948774;0.822388118;;;
200.664;200.844;62.517;0.529621455;0.627851443;-0.22692017;0.245411129;;;
200.666;200.846;62.518;-0.060101873;-0.871701867;-0.919555766;-1.889403731;;;
200.667;200.847;62.519;0.997704996;-0.323949791;-1.111310908;-0.916293287;;;
200.668;200.848;62.52;-0.434310666;0.558910635;-0.547306091;0.027537729;;;
200.669;200.849;62.521;-0.437768396;0.19934127;0.103390967;-0.078384913;;;
200.67;200.85;62.522;-0.188915164;0.118830495;-0.092370357;0.017203812;;;
200.671;200.851;62.523;1.574319929;0.947557362;-0.052777771;0.775885495;;;
;200.8515;62.524;-0.184373664;0.309517372;-0.176301572;0.18771343;;;
200.672;200.852;62.525;-1.943067267;-0.328522618;-0.299825379;-0.400458635;;;
200.673;200.853;62.526;0.011478265;0.159172968;0.628308486;-1.94E-05;;;
200.674;200.854;62.527;-1.078170675;0.064929185;0.344447351;-0.348789054;;;
200.675;200.855;62.528;-0.416505941;0.321791399;0.283235851;0.365112325;;;
200.676;200.856;62.529;-0.280209517;0.300349943;0.148252934;0.171351396;;;
200.678;200.858;62.53;-1.805583849;-0.542559967;0.074878529;-0.877541101;;;
200.679;200.859;62.531;0.202272626;0.260239719;-0.022244203;0.061984116;;;
200.68;200.86;62.532;1.148709682;0.989322513;-0.101898561;0.913671045;;;
200.681;200.861;62.533;-0.472810153;0.359811187;0.096100442;0.019787291;;;
200.682;200.862;62.534;0.530240756;0.574690496;0.183875431;0.65360082;;;
200.683;200.863;62.535;0.109223606;-0.263980434;0.163122709;-0.204114227;;;
;200.8635;62.536;-0.808442049;-0.690029991;0.050859512;-0.709614962;;;
200.684;200.864;62.537;-1.726107704;-1.116079548;-0.061403685;-1.215115697;;;
200.685;200.865;62.538;1.158773211;0.344321654;-0.02708049;0.511509472;;;
200.686;200.866;62.539;0.497521351;0.165255574;-0.188807348;0.530454985;;;
200.687;200.867;62.54;1.617051256;1.024438899;-0.287987306;1.085041822;;;
200.689;200.869;62.541;-0.582734957;0.196016887;-0.351472588;0.330665938;;;
200.69;200.87;62.542;0.588815703;0.500567151;-0.06530159;1.045428477;;;
200.691;200.871;62.543;0.955386532;0.921659173;-0.25943878;0.961895987;;;
200.692;200.872;62.544;0.649867832;0.755150231;-0.268136879;0.856834506;;;
200.693;200.873;62.545;0.009465553;0.199442898;-0.080748833;0.193741548;;;
200.694;200.874;62.546;0.481264867;0.674857178;-0.376845047;0.685463728;;;
200.695;200.875;62.547;-0.232214175;0.931008084;-0.332524451;0.990314257;;;
;200.8755;62.548;0.069795179;0.988386173;-0.316391467;1.003662232;;;
200.696;200.876;62.549;0.371804533;1.045764261;-0.300258483;1.017010207;;;
200.697;200.877;62.55;-0.093750219;0.003508158;-0.148312471;-0.078384913;;;
200.698;200.878;62.551;0.622257612;0.164065177;0.087041428;0.621737912;;;
200.699;200.879;62.552;0.812381076;0.46077631;0.20924789;0.973091063;;;
200.701;200.881;62.553;0.400550131;0.624439959;-0.138026342;0.766412739;;;
200.702;200.882;62.554;-0.688737552;-0.817945738;0.108949087;-0.204975386;;;
200.703;200.883;62.555;0.298108469;0.123011365;0.035935601;0.59762544;;;
200.704;200.884;62.556;-0.417589712;0.209749894;-0.05952692;0.2161317;;;
200.705;200.885;62.557;0.801853067;0.389411189;-0.116515694;0.237660692;;;
200.706;200.886;62.558;0.15685769;0.742564069;0.239131805;0.848222909;;;
;200.8865;62.559;-0.397462634;0.448451453;0.390247706;0.468451488;;;
200.707;200.887;62.56;-0.951782959;0.154338837;0.541363607;0.088680066;;;
200.708;200.888;62.561;0.604968974;0.777956287;0.193800646;0.815498841;;;
200.709;200.889;62.562;1.198820939;0.436721779;0.099493062;0.65446198;;;
200.71;200.89;62.563;0.301204951;0.500712331;0.153414048;0.573512969;;;
200.711;200.891;62.564;-0.713354514;0.012523159;-0.047075286;0.089541226;;;
200.713;200.893;62.565;2.23841018;0.387306226;-0.027585773;0.756078822;;;
200.714;200.894;62.566;-1.022279327;-1.211542752;-1.045912768;-1.956574187;;;
200.715;200.895;62.567;-1.658759406;-0.560459317;-0.581124003;-0.417681829;;;
200.716;200.896;62.568;-0.49701425;-0.855297769;-0.41286455;-1.17980815;;;
200.717;200.897;62.569;-0.059430966;-0.441914227;-0.268028602;-0.581302169;;;
200.718;200.898;62.57;-2.09680716;-1.373188539;-0.423511599;-1.246978606;;;
;200.8985;62.571;-1.571309843;-1.235684353;-0.393844229;-1.120818712;;;
200.719;200.899;62.572;-1.045812527;-1.098180198;-0.364176864;-0.994658818;;;
200.72;200.9;62.573;-0.821215;-0.676217161;-0.613137329;-0.958490111;;;
200.721;200.901;62.574;-2.389991566;-1.363375097;-0.748445073;-1.579386244;;;
200.722;200.902;62.575;0.336556349;-0.639068388;-0.358474374;-0.126609855;;;
200.724;200.904;62.576;0.003272608;0.614321662;0.172687006;0.894725532;;;
200.725;200.905;62.577;0.19546039;-0.148193567;0.030521845;-0.511548234;;;
200.726;200.906;62.578;-0.114857844;-0.033930975;0.103499239;-0.471934889;;;
200.727;200.907;62.579;-1.209151488;-1.223315945;-0.402073137;-1.598331757;;;
200.728;200.908;62.58;0.785493369;-1.2206158;0.047809766;-1.183252789;;;
200.729;200.909;62.581;0.41169744;-0.472922347;0.30034331;-0.621776674;;;
200.73;200.91;62.582;0.949658057;0.396959961;0.062607357;0.04992788;;;
;200.9105;62.583;0.101017949;-0.040971666;0.220237809;-0.252769749;;;
200.731;200.911;62.584;-0.74762215;-0.478903294;0.377868257;-0.555467378;;;
200.732;200.912;62.585;-0.146441871;-0.333647108;0.704281489;-0.749228308;;;
200.733;200.913;62.586;0.350542087;0.038522946;0.349644558;-0.329843541;;;
200.734;200.914;62.587;-1.113057602;-0.616059074;-0.185667368;-0.980019103;;;
200.736;200.916;62.588;-1.27753194;-0.856212334;-0.490389497;-0.877541101;;;
200.737;200.917;62.589;-0.811770762;-0.997795762;-0.386481524;-1.226310773;;;
200.738;200.918;62.59;-0.801500786;-0.382090018;-0.642479873;-1.145361763;;;
200.739;200.919;62.591;-1.360156175;-0.915267126;-0.661283645;-1.487242158;;;
200.74;200.92;62.592;-1.223446877;-0.773378843;-0.932909695;-1.571635807;;;
200.741;200.921;62.593;-0.029446787;-0.90298582;-0.052813863;-0.790563973;;;
;200.9215;62.594;-0.49262758;-0.716588689;0.204718381;-0.646750305;;;
200.742;200.922;62.595;-0.955808373;-0.530191559;0.462250625;-0.502936638;;;
200.743;200.923;62.596;-1.955040294;-2.462827838;-0.364862604;-2.402654904;;;
200.744;200.924;62.597;-1.011183634;-1.84286865;-0.483820809;-1.612110312;;;
200.745;200.925;62.598;-1.284240972;-0.645281615;-0.525217976;-1.184975108;;;
200.746;200.926;62.599;-0.611790196;-1.012965913;-0.228472113;-1.666363373;;;
200.748;200.928;62.6;0.75974103;-9.21E-05;-0.231359446;-0.689808289;;;
200.749;200.929;62.601;-0.576025925;-0.607784435;-0.524820969;-1.327927616;;;
200.75;200.93;62.602;0.529363422;-0.135418675;-0.427914782;-0.773340779;;;
200.751;200.931;62.603;-0.372123159;-0.66245513;-0.703474829;-1.40026503;;;
200.752;200.932;62.604;-1.712947692;-0.957351629;-0.36908533;-1.042022601;;;
200.753;200.933;62.605;0.826315208;-0.097660191;-0.129111693;-0.430599224;;;
;200.9335;62.606;0.091986574;-0.396919042;-0.351905687;-1.061398694;;;
200.754;200.934;62.607;-0.642342059;-0.696177893;-0.57469968;-1.692198163;;;
200.755;200.935;62.608;-0.923656661;-2.142526736;0.255914442;-2.327734011;;;
200.756;200.936;62.609;-1.603384144;-0.721016337;0.203581493;-1.023077088;;;
200.757;200.937;62.61;-1.438187302;-1.415577928;0.316548479;-1.296064708;;;
200.759;200.939;62.611;0.362979585;0.002114534;0.49552716;0.088680066;;;
200.76;200.94;62.612;0.158560742;0.152364558;0.29651759;0.204075464;;;
200.761;200.941;62.613;-0.661746632;-0.042873371;0.074084516;0.012898014;;;
200.762;200.942;62.614;-0.303329853;-1.09652527;1.139547254;-0.881846899;;;
200.763;200.943;62.615;0.331550388;-0.341428162;1.319753057;-0.624360153;;;
200.764;200.944;62.616;0.407826847;0.23213497;0.880517208;0.54423354;;;
200.765;200.945;62.617;0.608581523;-0.066245618;0.627081369;0.16187864;;;
;200.9455;62.618;0.294186269;-0.21659727;0.935430712;-0.080537812;;;
200.766;200.946;62.619;-0.020208976;-0.366948891;1.243780054;-0.322954263;;;
200.767;200.947;62.62;-0.482099571;-1.12847698;1.749280245;-0.997242297;;;
200.768;200.948;62.621;-1.284447399;-0.815898853;1.78742916;-0.763006863;;;
200.769;200.949;62.622;-0.800313812;-0.92886945;1.41831946;-0.863762546;;;
200.771;200.951;62.623;-0.34575153;-0.506122501;1.242300295;-0.728560475;;;
200.772;200.952;62.624;-1.241096772;-0.541340546;1.216097726;-0.861179067;;;
200.773;200.953;62.625;-0.182825433;0.088824041;1.057727396;-0.398736316;;;
200.774;200.954;62.626;0.452570885;0.386565864;0.030846672;0.662212417;;;
200.775;200.955;62.627;0.333614706;0.962103306;-0.145858238;1.431228016;;;
200.776;200.956;62.628;1.731156295;0.755048602;0.20542217;1.423477579;;;
;200.9565;62.629;0.823734802;0.438979169;0.211954765;0.975243962;;;
200.777;200.957;62.63;-0.08368668;0.122909736;0.21848736;0.527010346;;;
200.778;200.958;62.631;0.580093969;0.492873199;0.134718553;1.232300128;;;
200.779;200.959;62.632;1.514196741;0.745714218;0.33585753;1.340806249;;;
200.78;200.96;62.633;-0.431523844;0.407949273;0.27045939;0.737133309;;;
200.781;200.961;62.634;0.994144053;1.105298111;0.101586382;1.969452819;;;
200.783;200.963;62.635;0.846442275;1.042889913;0.237074578;1.662879971;;;
200.784;200.964;62.636;1.03011475;0.294397989;0.866152711;0.801720286;;;
200.785;200.965;62.637;-1.543570606;-0.532093264;1.150699587;-0.062884038;;;
200.786;200.966;62.638;-0.045548451;0.306882553;0.143380554;0.769857377;;;
200.787;200.967;62.639;-0.82090535;-0.795313884;2.558094986;-0.292813674;;;
200.788;200.968;62.64;0.069588752;0.009402003;0.360941255;0.744883747;;;
;200.9685;62.641;0.432908278;0.167571011;0.301371921;0.563179053;;;
200.789;200.969;62.642;0.796227805;0.325740019;0.241802592;0.381474359;;;
200.79;200.97;62.643;0.01751639;0.39781648;0.084551103;0.637238786;;;
200.791;200.971;62.644;-0.799023604;0.188947172;-0.071148444;0.328082459;;;
200.792;200.972;62.645;1.083735343;0.759984362;-0.195412127;1.134989084;;;
200.794;200.974;62.646;1.104739755;0.672723192;-0.359196207;1.494953833;;;
200.795;200.975;62.647;-0.239078028;0.754874399;-0.382908451;0.472757286;;;
200.796;200.976;62.648;-0.046322571;0.525942732;-0.246842781;0.915393364;;;
200.797;200.977;62.649;-0.682957471;0.508159506;-0.44004159;1.051456595;;;
200.798;200.978;62.65;-0.437045882;0.321181689;-4.78E-05;0.826693917;;;
200.799;200.979;62.651;-0.028053376;0.770102628;-0.061872876;1.240050566;;;
200.8;200.98;62.652;-0.163162826;-0.260307677;1.327007485;-0.204975386;;;
;200.9805;62.653;0.480464953;0.219563336;0.811582078;0.362959426;;;
200.801;200.981;62.654;1.124092721;0.699434318;0.296156676;0.930894239;;;
200.802;200.982;62.655;1.538194402;1.050206436;0.234295518;1.334778131;;;
200.803;200.983;62.656;0.615290556;1.460744653;-0.438020455;1.424338738;;;
200.804;200.984;62.657;1.357360366;1.454284618;-0.427698233;1.527677901;;;
200.806;200.986;62.658;1.867710772;1.088748833;-0.262687031;1.463952084;;;
200.807;200.987;62.659;-1.012628652;0.188714891;-0.3153809;0.047344401;;;
200.808;200.988;62.66;0.948264646;0.778246615;-0.571451429;1.072124427;;;
200.809;200.989;62.661;1.349980436;1.510857018;-0.504609624;1.864391338;;;
200.81;200.99;62.662;1.153715643;0.806467489;0.09841031;1.307221021;;;
200.811;200.991;62.663;0.745858505;0.396335755;-0.004920194;0.915393364;;;
;200.9915;62.664;0.154973995;0.322698716;0.090343821;0.663934736;;;
200.812;200.992;62.665;-0.435910514;0.249061678;0.185607831;0.412476108;;;
200.813;200.993;62.666;2.072800513;0.264391535;0.56558113;0.518398749;;;
200.814;200.994;62.667;0.855680096;0.660804819;0.326942886;0.719048956;;;
200.815;200.995;62.668;1.508777906;0.141244594;0.537285246;0.889558574;;;
200.816;200.996;62.669;1.011690734;0.823974883;0.269015724;1.508732387;;;
200.818;200.998;62.67;1.253422079;0.176375507;0.539956033;0.539927741;;;
200.819;200.999;62.671;-0.549447869;-0.47689996;0.2456644;0.225604456;;;
200.82;201;62.672;0.232514849;0.291901101;0.304132937;0.884391616;;;
200.821;201.001;62.673;0.799788748;0.898620836;-0.215840022;1.017871367;;;
200.822;201.002;62.674;0.733059751;0.933272722;0.012295542;0.806026084;;;
200.823;201.003;62.675;0.56187639;0.035387293;0.405803227;0.616570953;;;
;201.0035;62.676;-0.296207957;-0.400860383;0.588751997;0.205367204;;;
200.824;201.004;62.677;-1.154292304;-0.837108059;0.771700763;-0.205836546;;;
200.825;201.005;62.678;0.273646338;-0.105992908;0.721894232;0.418504226;;;
200.826;201.006;62.679;0.523841374;0.21620993;0.49657382;0.111070218;;;
200.827;201.007;62.68;0.157735015;-0.738683406;1.310730136;-0.302286431;;;
200.829;201.009;62.681;-0.073055458;-1.271468558;1.527316357;-0.471934889;;;
200.83;201.01;62.682;0.547993864;0.831509159;-0.644212273;0.51667643;;;
200.831;201.011;62.683;2.953282663;1.366370219;-1.103370739;0.700103443;;;
200.832;201.012;62.684;0.840765417;0.907026127;-0.845351255;0.369418124;;;
200.833;201.013;62.685;0.922925171;1.335129817;-0.565965494;0.695797644;;;
200.834;201.014;62.686;0.549800139;0.868236953;-0.525362345;-0.0594394;;;
200.835;201.015;62.687;0.479510199;0.614945899;-0.760102689;0.340138694;;;
;201.0155;62.688;1.016645098;1.156731525;-0.960989029;0.594611381;;;
200.836;201.016;62.689;1.553779988;1.698517119;-1.161875364;0.849084068;;;
200.837;201.017;62.69;0.648938891;1.573337821;-1.113981695;0.24368881;;;
200.838;201.018;62.691;1.228392255;1.074783545;-0.909016994;0.800859126;;;
200.839;201.019;62.692;0.311320097;0.220463374;-0.446971196;0.0516502;;;
200.841;201.021;62.693;0.579681105;0.651934997;-0.771940762;0.452089454;;;
200.842;201.022;62.694;0.274833322;0.562278538;-0.579463787;0.485674681;;;
200.843;201.023;62.695;0.479974669;0.272608127;-0.107961965;-0.00432518;;;
200.844;201.024;62.696;0.130228017;0.234936744;0.037523632;0.003425257;;;
200.845;201.025;62.697;0.435591887;0.651789818;-0.381681329;0.377168561;;;
200.846;201.026;62.698;1.167236912;0.709117108;-0.261604284;0.156711681;;;
;201.0265;62.699;0.630643892;0.386108581;-0.328103219;-0.034465769;;;
200.847;201.027;62.7;0.094050883;0.063100055;-0.394602154;-0.225643219;;;
200.848;201.028;62.701;0.806962251;0.688633737;-0.567120425;0.277274037;;;
200.849;201.029;62.702;-0.079506437;0.276658345;-0.477613041;-0.22133742;;;
200.85;201.03;62.703;0.811710169;0.48638414;-0.081326296;0.672546333;;;
200.851;201.031;62.704;-0.999571864;-0.147177373;-0.542866811;-0.521882151;;;
200.853;201.033;62.705;-1.105677682;-0.213127707;-0.517313899;-0.855150949;;;
200.854;201.034;62.706;-0.865184918;-0.27203732;0.216285769;0.253161566;;;
200.855;201.035;62.707;-1.410783508;-0.885173571;-0.038593736;-0.541688823;;;
