AdjDepth;Time;Ti
71.841;499537.2;2.13
71.842;499537.4;1.721
71.843;499537.6;1.649
71.844;499537.8;1.577
71.845;499538;1.879
71.846;499538.2;2.017
71.847;499538.4;1.643
71.848;499538.6;1.896
71.849;499538.8;1.634
71.85;499539;1.635
71.851;499539.2;1.578
71.852;499539.4;2.126
71.853;499539.5;2.213
71.854;499539.7;2.129
71.855;499539.9;1.618
71.856;499540.1;1.828
71.857;499540.3;2.039
71.858;499540.5;-0.998
71.859;499540.7;2.479
71.86;499540.9;1.592
71.861;499541.1;1.572
71.862;499541.3;1.688
71.863;499541.5;0.923
71.864;499541.7;1.148
71.865;499541.9;1.029
71.866;499542.1;1.347
71.867;499542.3;1.402
71.868;499542.5;1.071
71.869;499542.7;0.74
71.87;499542.9;0.419
71.871;499543.1;0.465
71.872;499543.3;-0.186
71.873;499543.5;0.057
71.874;499543.7;0.071
71.875;499543.9;0.111
71.876;499544.1;0.184
71.877;499544.3;0.055
71.878;499544.5;-0.068
71.879;499544.7;-0.159
71.88;499544.9;-0.234
71.881;499545.1;-0.309
71.882;499545.3;0.374
71.883;499545.5;-0.333
71.884;499545.7;0.362
71.885;499545.9;-0.277
71.886;499546.1;0.41
71.887;499546.3;-0.666
71.888;499546.5;-0.293
71.889;499546.7;0.092
71.89;499546.9;-0.503
71.891;499547.1;-0.547
71.892;499547.3;-0.213
71.893;499547.5;0.121
71.894;499547.7;-0.923
71.895;499547.9;-1.152
71.896;499548.1;-0.782
71.897;499548.3;-0.867
71.898;499548.5;-1.058
71.899;499548.7;-1.739
71.9;499548.9;-1.801
71.901;499549.1;-0.97
71.902;499549.3;-1.641
71.903;499549.5;-4.328
71.904;499549.7;-4.318
71.905;499549.9;-4.308
71.906;499550.1;-4.627
71.907;499550.3;-4.346
71.908;499550.5;-4.575
71.909;499550.7;-4.452
71.91;499550.9;-4.247
71.911;499551.1;-3.997
71.912;499551.3;-0.88
71.913;499551.5;-0.412
71.914;499551.7;-1.324
71.915;499551.9;-1.415
71.916;499552.1;-2.219
71.917;499552.3;-3.023
71.918;499552.5;-2.774
71.919;499552.7;-0.968
71.92;499552.9;-0.531
71.921;499553.1;-0.779
71.922;499553.3;-1.261
71.923;499553.5;-0.695
71.924;499553.7;-0.834
71.925;499553.9;-0.402
71.926;499554.1;-0.419
71.927;499554.3;-0.593
71.928;499554.5;-0.67
71.929;499554.7;-0.746
71.93;499554.9;-0.975
71.931;499555.1;-0.397
71.932;499555.3;-0.748
71.933;499555.5;-0.591
71.934;499555.7;-0.417
71.935;499555.9;-0.358
71.936;499556.1;-0.203
71.937;499556.3;2.364
71.938;499556.5;2.093
71.939;499556.7;1.698
71.94;499556.9;2.301
71.941;499557.1;2.138
71.942;499557.3;1.976
71.943;499557.5;1.514
71.944;499557.7;1.949
71.945;499557.8;1.91
71.946;499558;1.572
71.947;499558.2;1.556
71.948;499558.4;1.65
71.949;499558.6;1.886
71.95;499558.8;1.793
71.951;499559;1.45
71.952;499559.2;1.631
71.953;499559.4;1.8
71.954;499559.6;1.97
71.955;499559.8;1.705
71.956;499560;1.442
71.957;499560.2;1.918
71.958;499560.4;1.748
71.959;499560.6;1.607
71.96;499560.8;1.683
71.961;499561;1.686
71.962;499561.2;1.624
71.963;499561.4;1.546
71.964;499561.6;1.611
71.965;499561.8;1.195
71.966;499562;0.779
71.967;499562.2;1.372
71.968;499562.4;1.645
71.969;499562.6;2.088
71.97;499562.8;1.908
71.971;499563;2.079
71.972;499563.2;1.585
71.973;499563.4;1.439
71.974;499563.6;0.706
71.975;499563.8;-0.482
71.976;499564;0.279
71.977;499564.2;0.111
71.978;499564.4;-0.057
71.979;499564.6;-0.475
71.98;499564.8;0.296
71.981;499565;0.972
71.982;499565.2;-0.187
71.983;499565.4;-0.468
71.984;499565.6;0.109
71.985;499565.8;0.593
71.986;499566;-0.865
71.987;499566.2;0.499
71.988;499566.4;0.367
71.989;499566.6;0.372
71.99;499566.8;0.377
71.991;499567;0.678
71.992;499567.2;1.213
71.993;499567.4;1.467
71.994;499567.6;1.136
71.995;499567.8;1.583
71.996;499568;1.74
71.997;499568.2;1.433
71.998;499568.4;1.397
71.999;499568.6;1.547
72;499568.8;1.483
72.001;499569;1.686
72.002;499569.2;1.89
72.003;499569.4;1.227
72.004;499569.6;1.052
72.005;499569.8;1.619
72.006;499570;1.791
72.007;499570.2;1.534
72.008;499570.4;1.554
72.009;499570.6;1.411
72.01;499570.8;1.802
72.011;499571;1.812
72.012;499571.2;1.987
72.013;499571.4;1.856
72.014;499571.6;1.724
72.015;499571.8;1.597
72.016;499572;1.476
72.017;499572.2;1.272
72.018;499572.4;0.954
72.019;499572.6;1.354
72.02;499572.8;1.356
72.021;499573;1.267
72.022;499573.2;1.728
72.023;499573.4;1.768
72.024;499573.6;1.715
72.025;499573.8;1.871
72.026;499574;1.769
72.027;499574.2;1.666
72.028;499574.4;1.705
72.029;499574.6;1.79
72.03;499574.8;1.914
72.031;499575;1.31
72.032;499575.2;1.349
72.033;499575.4;1.865
72.034;499575.6;1.32
72.035;499575.8;0.582
72.036;499576;-0.156
72.037;499576.2;0.795
72.038;499576.3;0.5
72.039;499576.5;-0.51
72.04;499576.7;0.39
72.041;499576.9;0.956
72.042;499577.1;0.923
72.043;499577.3;0.891
72.044;499577.5;0.084
72.045;499577.7;0.319
72.046;499577.9;-0.111
72.047;499578.1;0.268
72.048;499578.3;0.605
72.049;499578.5;0.603
72.05;499578.7;0.601
72.051;499578.9;-0.359
72.052;499579.1;0.351
72.053;499579.3;0.396
72.054;499579.5;0.794
72.055;499579.7;1.076
72.056;499579.9;0.895
72.057;499580.1;0.714
72.058;499580.3;0.3
72.059;499580.5;0.095
72.06;499580.7;0.276
72.061;499580.9;0.283
72.062;499581.1;0.592
72.063;499581.3;0.679
72.064;499581.5;0.767
72.065;499581.7;0.458
72.066;499581.9;0.085
72.067;499582.1;1.134
72.068;499582.3;0.858
72.069;499582.5;1.162
72.07;499582.7;0.608
72.071;499582.9;0.055
72.072;499583.1;-0.746
72.073;499583.3;-1.047
72.074;499583.5;-1.187
72.075;499583.7;-0.987
72.076;499583.9;-1.285
72.077;499584.1;-1.231
72.078;499584.3;-1.178
72.079;499584.5;-0.461
72.08;499584.7;-0.216
72.081;499584.9;0.04
72.082;499585.1;-0.256
72.083;499585.3;-0.97
72.084;499585.5;-1.474
72.085;499585.7;-0.955
72.086;499585.9;-0.437
72.087;499586.1;-0.64
72.088;499586.3;-1.285
72.089;499586.5;-1.025
72.09;499586.7;-0.703
72.091;499586.9;-0.629
72.092;499587.1;-1.134
72.093;499587.3;-1.639
72.094;499587.5;-2
72.095;499587.7;-1.15
72.096;499587.9;-1.577
72.097;499588.1;-1.18
72.098;499588.3;-0.968
72.099;499588.5;-1.116
72.1;499588.7;-1.263
72.101;499588.9;-0.971
72.102;499589.1;-1.847
72.103;499589.3;-1.629
72.104;499589.5;-1.077
72.105;499589.7;-0.799
72.106;499589.9;-0.557
72.107;499590.1;-0.315
72.108;499590.3;-0.244
72.109;499590.5;-0.949
72.11;499590.7;-1.11
72.111;499590.9;-1.51
72.112;499591.1;-1.526
72.113;499591.3;-1.502
72.114;499591.5;-1.478
72.115;499591.7;-1.296
72.116;499591.9;-0.882
72.117;499592.1;-0.809
72.118;499592.3;-0.724
72.119;499592.5;-0.422
72.12;499592.7;0.019
72.121;499592.9;0.46
72.122;499593.1;1.208
72.123;499593.3;1.957
72.124;499593.5;1.837
72.125;499593.7;1.511
72.126;499593.9;1.607
72.127;499594.1;1.534
72.128;499594.3;1.46
72.129;499594.5;1.636
72.13;499594.7;1.529
72.131;499594.8;1.933
72.132;499595;1.413
72.133;499595.2;0.141
72.134;499595.4;0.343
72.135;499595.6;0.544
72.136;499595.8;-0.283
72.137;499596;-1.968
72.138;499596.2;-0.373
72.139;499596.4;0.057
72.14;499596.6;0.391
72.141;499596.8;0.505
72.142;499597;0.619
72.143;499597.2;0.37
72.144;499597.4;0.538
72.145;499597.6;0.584
72.146;499597.8;0.754
72.147;499598;0.842
72.148;499598.2;1.113
72.149;499598.4;1.012
72.15;499598.6;0.91
72.151;499598.8;1.184
72.152;499599;1.396
72.153;499599.2;1.957
72.154;499599.4;1.52
72.155;499599.6;2.5
72.156;499599.8;2.244
72.157;499600;1.987
72.158;499600.2;2.076
72.159;499600.4;1.743
72.16;499600.6;0.789
72.161;499600.8;1.062
72.162;499601;1.2
72.163;499601.2;1.462
72.164;499601.4;1.724
72.165;499601.6;1.712
72.166;499601.8;2.147
72.167;499602;1.602
72.168;499602.2;1.255
72.169;499602.4;1.824
72.17;499602.6;1.874
72.171;499602.8;1.924
72.172;499603;1.186
72.173;499603.2;1.496
72.174;499603.4;1.319
72.175;499603.6;1.17
72.176;499603.8;1.162
72.177;499604;1.021
72.178;499604.2;0.88
72.179;499604.4;1.352
72.18;499604.6;1.369
72.181;499604.8;0.947
72.182;499605;0.895
72.183;499605.2;0.68
72.184;499605.4;0.684
72.185;499605.6;0.688
72.186;499605.8;0.426
72.187;499606;1.202
72.188;499606.2;1.16
72.189;499606.4;0.988
72.19;499606.6;1.203
72.191;499606.8;1.151
72.192;499607;1.099
72.193;499607.2;1.634
72.194;499607.4;1.143
72.195;499607.6;1.709
72.196;499607.8;1.565
72.197;499608;1.284
72.198;499608.2;1.49
72.199;499608.4;1.696
72.2;499608.6;1.284
72.201;499608.8;1.339
72.202;499609;1.034
72.203;499609.2;0.972
72.204;499609.4;0.845
72.205;499609.6;1.028
72.206;499609.8;1.212
72.207;499610;1.248
72.208;499610.2;0.162
72.209;499610.4;0.4
72.21;499610.6;0.394
72.211;499610.8;0.012
72.212;499611;0.28
72.213;499611.2;0.547
72.214;499611.4;0.781
72.215;499611.6;1.518
72.216;499611.8;0.936
72.217;499612;0.797
72.218;499612.2;0.056
72.219;499612.4;0.43
72.22;499612.6;0.211
72.221;499612.8;-0.007
72.222;499613;-0.624
72.223;499613.1;0.317
72.224;499613.3;-0.32
72.225;499613.5;-1.092
72.226;499613.7;-0.665
72.227;499613.9;-0.527
72.228;499614.1;-0.388
72.229;499614.3;-0.062
72.23;499614.5;-0.538
72.231;499614.7;-0.141
72.232;499614.9;-0.448
72.233;499615.1;0.265
72.234;499615.3;0.393
72.235;499615.5;0.52
72.236;499615.7;-0.158
72.237;499615.9;0.396
72.238;499616.1;0.22
72.239;499616.3;-0.439
72.24;499616.5;-1.04
72.241;499616.7;-0.991
72.242;499616.9;-0.942
72.243;499617.1;0.121
72.244;499617.3;-0.227
72.245;499617.5;0.737
72.246;499617.7;-1.211
72.247;499617.9;-0.357
72.248;499618.1;-0.287
72.249;499618.3;-0.216
72.25;499618.5;-1.125
72.251;499618.7;-0.577
72.252;499618.9;-0.492
72.253;499619.1;-0.617
72.254;499619.3;-1.047
72.255;499619.5;-1.149
72.256;499619.7;-1.251
72.257;499619.9;-0.351
72.258;499620.1;0.641
72.259;499620.3;0.243
72.26;499620.5;0.601
72.261;499620.7;0.428
72.262;499620.9;0.715
72.263;499621.1;1.002
72.264;499621.3;1.378
72.265;499621.5;1.28
72.266;499621.7;1.576
72.267;499621.9;0.383
72.268;499622.1;0.873
72.269;499622.3;1.045
72.27;499622.5;1.216
72.271;499622.7;1.347
72.272;499622.9;1.12
72.273;499623.1;0.076
72.274;499623.3;-1.582
72.275;499623.5;-1.646
72.276;499623.7;-1.637
72.277;499623.9;-1.629
72.278;499624.1;-1.593
72.279;499624.3;-1.444
72.28;499624.5;-1.132
72.281;499624.7;-0.065
72.282;499624.9;-0.132
72.283;499625.1;-0.763
72.284;499625.3;-1.393
72.285;499625.5;-1.842
72.286;499625.7;-1.562
72.287;499625.9;-1.514
72.288;499626.1;-1.986
72.289;499626.3;-1.722
72.29;499626.5;-1.53
72.291;499626.7;-1.606
72.292;499626.9;-1.682
72.293;499627.1;-1.996
72.294;499627.3;-2.111
72.295;499627.5;-1.696
72.296;499627.7;-1.81
72.297;499627.9;-1.686
72.298;499628.1;-1.595
72.299;499628.3;-1.504
72.3;499628.5;-1.025
72.301;499628.7;-1.109
72.302;499628.9;0.19
72.303;499629.1;0.759
72.304;499629.3;-0.051
72.305;499629.5;-0.001
72.306;499629.7;0.05
72.307;499629.9;-1.591
72.308;499630.1;0.42
72.309;499630.3;1.782
72.31;499630.5;1.398
72.311;499630.7;1.052
72.312;499630.9;1.07
72.313;499631.1;1.087
72.314;499631.3;1.707
72.315;499631.5;1.839
72.316;499631.6;1.445
72.317;499631.8;1.86
72.318;499632;1.435
72.319;499632.2;1.358
72.32;499632.4;1.282
72.321;499632.6;0.972
72.322;499632.8;1.133
72.323;499633;1.471
72.324;499633.2;1.063
72.325;499633.4;1.526
72.326;499633.6;1.286
72.327;499633.8;1.047
72.328;499634;1.468
72.329;499634.2;1.022
72.33;499634.4;0.713
72.331;499634.6;0.743
72.332;499634.8;0.405
72.333;499635;0.486
72.334;499635.2;0.568
72.335;499635.4;0.812
72.336;499635.6;0.636
72.337;499635.8;0.974
72.338;499636;1.088
72.339;499636.2;1.133
72.34;499636.4;0.752
72.341;499636.6;0.371
72.342;499636.8;-0.121
72.343;499637;0.721
72.344;499637.2;0.52
72.345;499637.4;0.789
72.346;499637.6;0.331
72.347;499637.8;0.051
72.348;499638;-0.229
72.349;499638.2;-0.663
72.35;499638.4;0.437
72.351;499638.6;0.405
72.352;499638.8;-0.171
72.353;499639;-1.288
72.354;499639.2;-1.016
72.355;499639.4;-0.743
72.356;499639.6;-1.411
72.357;499639.8;-2.233
72.358;499640;-1.742
72.359;499640.2;-1.678
72.36;499640.4;-1.479
72.361;499640.6;-1.431
72.362;499640.8;-1.422
72.363;499641;-1.414
72.364;499641.2;-1.533
72.365;499641.4;-0.929
72.366;499641.6;0.629
72.367;499641.8;1.06
72.368;499642;1.612
72.369;499642.2;1.544
72.37;499642.4;1.476
72.371;499642.6;1.678
72.372;499642.8;1.399
72.373;499643;0.709
72.374;499643.2;-0.308
72.375;499643.4;0.362
72.376;499643.6;0.227
72.377;499643.8;0.092
72.378;499644;-0.229
72.379;499644.2;0.084
72.38;499644.4;-0.098
72.381;499644.6;-0.518
72.382;499644.8;-1.087
72.383;499645;-1.269
72.384;499645.2;-1.452
72.385;499645.4;-1.135
72.386;499645.6;-1.034
72.387;499645.8;-0.927
72.388;499646;-1.192
72.389;499646.2;-1.452
72.39;499646.4;-1.176
72.391;499646.6;-0.899
72.392;499646.8;-1.338
72.393;499647;-0.84
72.394;499647.2;-0.837
72.395;499647.4;-0.801
72.396;499647.6;-0.59
72.397;499647.8;-0.746
72.398;499648;-0.903
72.399;499648.2;-0.732
72.4;499648.4;-1.085
72.401;499648.6;0.925
72.402;499648.8;0.268
72.403;499649;-0.564
72.404;499649.2;0.001
72.405;499649.4;0.566
72.406;499649.6;1.431
72.407;499649.8;1.434
72.408;499649.9;1.122
72.409;499650.1;0.565
72.41;499650.3;0.965
72.411;499650.5;0.811
72.412;499650.7;0.657
72.413;499650.9;1.367
72.414;499651.1;1.622
72.415;499651.3;1.427
72.416;499651.5;0.392
72.417;499651.7;0.518
72.418;499651.9;0.66
72.419;499652.1;0.802
72.42;499652.3;0.809
72.421;499652.5;0.714
72.422;499652.7;1.215
72.423;499652.9;0.925
72.424;499653.1;1.02
72.425;499653.3;0.869
72.426;499653.5;0.718
72.427;499653.7;1.574
72.428;499653.9;0.626
72.429;499654.1;1.088
72.43;499654.3;1.174
72.431;499654.5;0.923
72.432;499654.7;0.347
72.433;499654.9;0.498
72.434;499655.1;0.65
72.435;499655.3;1.091
72.436;499655.5;0.622
72.437;499655.7;0.528
72.438;499655.9;0.747
72.439;499656.1;0.371
72.44;499656.3;0.647
72.441;499656.5;0.923
72.442;499656.7;0.229
72.443;499656.9;0.702
72.444;499657.1;0.938
72.445;499657.3;0.592
72.446;499657.5;0.549
72.447;499657.7;0.688
72.448;499657.9;0.826
72.449;499658.1;-0.117
72.45;499658.3;0
72.451;499658.5;0.635
72.452;499658.7;0.655
72.453;499658.9;0.89
72.454;499659.1;0.592
72.455;499659.3;0.295
72.456;499659.5;0.306
72.457;499659.7;1.143
72.458;499659.9;0.64
72.459;499660.1;0.791
72.46;499660.3;1.16
72.461;499660.5;0.633
72.462;499660.7;0.107
72.463;499660.9;0.025
72.464;499661.1;0.055
72.465;499661.3;-0.079
72.466;499661.5;0.604
72.467;499661.7;0.34
72.468;499661.9;0.372
72.469;499662.1;0.404
72.47;499662.3;0.221
72.471;499662.5;1.078
72.472;499662.7;0.467
72.473;499662.9;0.921
72.474;499663.1;0.618
72.475;499663.3;0.511
72.476;499663.5;0.404
72.477;499663.7;0.511
72.478;499663.9;1.179
72.479;499664.1;0.85
72.48;499664.3;1.357
72.481;499664.5;1.28
72.482;499664.7;1.273
72.483;499664.9;1.265
72.484;499665.1;1.079
72.485;499665.3;0.692
72.486;499665.5;1.28
72.487;499665.7;0.47
72.488;499665.9;-0.024
72.489;499666.1;-0.486
72.49;499666.3;-0.948
72.491;499666.5;0.141
72.492;499666.7;1.528
72.493;499666.9;1.244
72.494;499667.1;0.734
72.495;499667.3;-0.046
72.496;499667.5;-0.437
72.497;499667.7;-0.997
72.498;499667.9;-1.556
72.499;499668.1;-0.263
72.5;499668.3;0.201
72.501;499668.4;0.394
72.502;499668.6;0.188
72.503;499668.8;-0.703
72.504;499669;-0.88
72.505;499669.2;-1.057
72.506;499669.4;-1.076
72.507;499669.6;-1.002
72.508;499669.8;-0.705
72.509;499670;-0.941
72.51;499670.2;-1.59
72.511;499670.4;-1.399
72.512;499670.6;-1.207
72.513;499670.8;-1.318
72.514;499671;-0.875
72.515;499671.2;0.665
72.516;499671.4;0.119
72.517;499671.6;1.01
72.518;499671.8;1.304
72.519;499672;1.599
72.52;499672.2;1.033
72.521;499672.4;1.006
72.522;499672.6;0.162
72.523;499672.8;0.586
72.524;499673;0.529
72.525;499673.2;0.318
72.526;499673.4;0.107
72.527;499673.6;-1.199
72.528;499673.8;0.324
72.529;499674;0.897
72.53;499674.2;0.862
72.531;499674.4;1.003
72.532;499674.6;0.488
72.533;499674.8;-0.027
72.534;499675;0.049
72.535;499675.2;0.316
72.536;499675.4;-0.984
72.537;499675.6;-1.815
72.538;499675.8;-1.169
72.539;499676;-0.543
72.54;499676.2;0.083
72.541;499676.4;0.241
72.542;499676.6;1.095
72.543;499676.8;-0.597
72.544;499677;-1.484
72.545;499677.2;-2.085
72.546;499677.4;-2.072
72.547;499677.6;-2.059
72.548;499677.8;-0.968
72.549;499678;-1.649
72.55;499678.2;0.062
72.551;499678.4;0.164
72.552;499678.6;-0.549
72.553;499678.8;-0.019
72.554;499679;0.511
72.555;499679.2;1.545
72.556;499679.4;1.519
72.557;499679.6;0.82
72.558;499679.8;0.508
72.559;499680;0.184
72.56;499680.2;-0.072
72.561;499680.4;-0.328
72.562;499680.6;-1.426
72.563;499680.8;-1.384
72.564;499681;-1.348
72.565;499681.2;-0.813
72.566;499681.4;-0.695
72.567;499681.6;-1.235
72.568;499681.8;-0.951
72.569;499682;-0.667
72.57;499682.2;-1.101
72.571;499682.4;-1.023
72.572;499682.6;-1.629
72.573;499682.8;-1.565
72.574;499683;-0.619
72.575;499683.2;-0.362
72.576;499683.4;-0.105
72.577;499683.6;-0.524
72.578;499683.8;0.381
72.579;499684;0.675
72.58;499684.2;1.363
72.581;499684.4;1.624
72.582;499684.6;1.336
72.583;499684.8;1.048
72.584;499685;0.914
72.585;499685.2;1.032
72.586;499685.4;-0.371
72.587;499685.6;0.735
72.588;499685.8;1.025
72.589;499686;1.017
72.59;499686.2;1.009
72.591;499686.4;1.144
72.592;499686.6;0.84
72.593;499686.7;0.995
72.594;499686.9;1.657
72.595;499687.1;2.273
72.596;499687.3;2.092
72.597;499687.5;1.91
72.598;499687.7;1.539
72.599;499687.9;0.804
72.6;499688.1;1.274
72.601;499688.3;1.479
72.602;499688.5;1.585
72.603;499688.7;1.474
72.604;499688.9;1.363
72.605;499689.1;1.667
72.606;499689.3;0.972
72.607;499689.5;0.878
72.608;499689.7;0.861
72.609;499689.9;0.964
72.61;499690.1;0.985
72.611;499690.3;1.006
72.612;499690.5;0.815
72.613;499690.7;0.984
72.614;499690.9;1.131
72.615;499691.1;0.962
72.616;499691.3;0.724
72.617;499691.5;0.947
72.618;499691.7;1.17
72.619;499691.9;1.186
72.62;499692.1;1.203
72.621;499692.3;1.463
72.622;499692.5;1.763
72.623;499692.7;1.883
72.624;499692.9;1.838
72.625;499693.1;1.793
72.626;499693.3;1.727
72.627;499693.5;1.421
72.628;499693.7;1.419
72.629;499693.9;0.951
72.63;499694.1;1.781
72.631;499694.3;1.833
72.632;499694.5;1.886
72.633;499694.7;1.186
72.634;499694.9;1.466
72.635;499695.1;1.68
72.636;499695.3;1.165
72.637;499695.5;1.536
72.638;499695.7;1.38
72.639;499695.9;1.418
72.64;499696.1;1.455
72.641;499696.3;1.501
72.642;499696.5;1.605
72.643;499696.7;1.705
72.644;499696.9;1.659
72.645;499697.1;1.831
72.646;499697.3;1.628
72.647;499697.5;1.425
72.648;499697.7;1.816
72.649;499697.9;1.473
72.65;499698.1;1.403
72.651;499698.3;1.707
72.652;499698.5;1.549
72.653;499698.7;1.353
72.654;499698.9;1.158
72.655;499699.1;0.155
72.656;499699.3;0.737
72.657;499699.5;0.821
72.658;499699.7;0.978
72.659;499699.9;0.479
72.66;499700.1;0.941
72.661;499700.3;1.404
72.662;499700.5;1.739
72.663;499700.7;1.437
72.664;499700.9;1.208
72.665;499701.1;0.814
72.666;499701.3;1.267
72.667;499701.5;1.139
72.668;499701.7;1.012
72.669;499701.9;1.187
72.67;499702.1;0.86
72.671;499702.3;0.568
72.672;499702.5;1.208
72.673;499702.7;1.174
72.674;499702.9;1.089
72.675;499703.1;1.005
72.676;499703.3;1.343
72.677;499703.5;1.43
72.678;499703.7;1.355
72.679;499703.9;1.643
72.68;499704.1;1.341
72.681;499704.3;0.897
72.682;499704.5;0.453
72.683;499704.7;1.053
72.684;499704.9;0.651
72.685;499705.1;1.182
72.686;499705.2;-0.669
72.687;499705.4;-0.185
72.688;499705.6;-0.051
72.689;499705.8;0.083
72.69;499706;0.418
72.691;499706.2;-0.17
72.692;499706.4;-0.774
72.693;499706.6;0.668
72.694;499706.8;0.352
72.695;499707;0.169
72.696;499707.2;-0.013
72.697;499707.4;0.023
72.698;499707.6;-0.925
72.699;499707.8;-0.607
72.7;499708;-0.196
72.701;499708.2;-0.282
72.702;499708.4;-0.311
72.703;499708.6;-0.341
72.704;499708.8;0.427
72.705;499709;-0.087
72.706;499709.2;-0.12
72.707;499709.4;-0.578
72.708;499709.6;-0.365
72.709;499709.8;-1.012
72.71;499710;-0.6
72.711;499710.2;-0.189
72.712;499710.4;0.171
72.713;499710.6;-0.397
72.714;499710.8;0.62
72.715;499711;-0.192
72.716;499711.2;-0.249
72.717;499711.4;-0.75
72.718;499711.6;-1.252
72.719;499711.8;-1.061
72.72;499712;-0.523
72.721;499712.2;0.203
72.722;499712.4;-0.012
72.723;499712.6;-0.786
72.724;499712.8;-0.795
72.725;499713;-0.803
72.726;499713.2;-0.523
72.727;499713.4;-0.727
72.728;499713.6;-0.733
72.729;499713.8;-0.83
72.73;499714;-0.354
72.731;499714.2;-0.313
72.732;499714.4;-0.272
72.733;499714.6;0.385
72.734;499714.8;-0.702
72.735;499715;-1.446
72.736;499715.2;0.843
72.737;499715.4;0.876
72.738;499715.6;1.043
72.739;499715.8;1.209
72.74;499716;0.985
72.741;499716.2;0.339
72.742;499716.4;-0.607
72.743;499716.6;0.511
72.744;499716.8;1.545
72.745;499717;1.344
72.746;499717.2;1.144
72.747;499717.4;1.581
72.748;499717.6;0.898
